Precinct,Registered_Voters_x,Absentee_TaylorRehmet,Early_TaylorRehmet,Election_TaylorRehmet,TotalVotes_TaylorRehmet,Absentee_LeighWambsganss,Early_LeighWambsganss,Election_LeighWambsganss,TotalVotes_LeighWambsganss,TotalVotesAll_x,VTD,CountyFIPS,County,CNTY,CNTYVTD,VTDKEY,total,anglo,nanglo,asian,black,hisp,bh,vap,anglovap,nanglovap,asianvap,blackvap,hispvap,bhvap,Winner,Rehmet_Pct,Wambsganss_Pct,Registered_Voters_y,Absentee_KellyHancock,Early_KellyHancock,Election_KellyHancock,TotalVotes_KellyHancock,Absentee_GwennBurud,Early_GwennBurud,Election_GwennBurud,TotalVotes_GwennBurud,TotalVotesAll_y,Hancock_Pct,Burud_Pct,Margin_2026,Margin_2022,Margin_Shift,Dem_Vote_Change
4137,1462,8,84,111,203,0,46,83,129,332,4137,439,TARRANT,439,2204137,8531,1865,1547,318,44,50,189,229,1487,1263,224,26,31,134,164,Taylor Rehmet,61.14457831325302,38.855421686746986,1516,27,332,219,578,26,258,106,390,968,59.71074380165289,40.289256198347104,22.289156626506035,-19.421487603305785,41.71064422981182,20.855322114905917
4138,1160,1,8,42,51,0,20,17,37,88,4138,439,TARRANT,439,2204138,8532,2734,773,1961,25,51,1850,1887,1943,661,1282,16,27,1206,1226,Taylor Rehmet,57.95454545454546,42.04545454545455,1137,2,95,78,175,5,56,45,106,281,62.27758007117438,37.72241992882562,15.909090909090914,-24.555160142348754,40.46425105143967,20.232125525719837
4141,3447,3,73,119,195,0,70,85,155,350,4141,439,TARRANT,439,2204141,8533,7771,2978,4793,928,1483,2333,3740,6110,2561,3549,722,1116,1633,2703,Taylor Rehmet,55.714285714285715,44.285714285714285,3198,9,426,229,664,19,264,172,455,1119,59.33869526362824,40.66130473637176,11.42857142857143,-18.677390527256478,30.105961955827908,15.052980977913954
4144,1907,3,63,100,166,2,35,105,142,308,4144,439,TARRANT,439,2204144,8534,2585,1514,1071,86,178,725,880,2056,1306,750,64,113,494,603,Taylor Rehmet,53.896103896103895,46.103896103896105,1780,34,301,240,575,17,158,123,298,873,65.86483390607101,34.13516609392898,7.79220779220779,-31.729667812142033,39.52187560434982,19.760937802174915
4159,2043,0,17,80,97,2,18,55,75,172,4159,439,TARRANT,439,2204159,8536,4182,1255,2927,531,99,2240,2321,3038,1040,1998,438,67,1437,1493,Taylor Rehmet,56.395348837209305,43.604651162790695,1929,9,280,135,424,8,148,81,237,661,64.14523449319213,35.854765506807865,12.79069767441861,-28.29046898638427,41.08116666080288,20.54058333040144
4162,707,0,22,30,52,3,5,4,12,64,4162,439,TARRANT,439,2204162,8537,1948,310,1638,140,109,1387,1486,1317,252,1065,113,46,903,941,Taylor Rehmet,81.25,18.75,668,4,55,40,99,2,70,49,121,220,45.0,55.00000000000001,62.5,10.000000000000007,52.49999999999999,26.249999999999993
4178,2940,14,112,154,280,5,103,110,218,498,4178,439,TARRANT,439,2204178,8539,5816,3222,2594,222,955,1318,2237,4733,2828,1905,186,684,963,1624,Taylor Rehmet,56.22489959839358,43.77510040160642,3326,103,598,307,1008,68,378,202,648,1656,60.86956521739131,39.130434782608695,12.449799196787154,-21.739130434782616,34.18892963156977,17.09446481578488
4191,1456,1,34,39,74,0,30,45,75,149,4191,439,TARRANT,439,2204191,8542,2453,1136,1317,179,148,953,1077,1839,964,875,142,74,610,682,Leigh Wambsganss,49.664429530201346,50.33557046979866,1425,5,272,144,421,7,121,83,211,632,66.61392405063292,33.38607594936709,-0.6711409395973149,-33.22784810126583,32.55670716166851,16.278353580834256
4202,1958,3,41,105,149,1,18,27,46,195,4202,439,TARRANT,439,2204202,8545,3950,1169,2781,42,73,2624,2687,2896,1002,1894,32,43,1776,1816,Taylor Rehmet,76.41025641025641,23.589743589743588,1922,16,167,159,342,11,180,132,323,665,51.42857142857142,48.57142857142857,52.82051282051282,-2.857142857142854,55.67765567765567,27.83882783882784
4204,4081,12,87,129,228,1,95,62,158,386,4204,439,TARRANT,439,2204204,8547,7905,4037,3868,302,834,2476,3251,5993,3310,2683,227,556,1674,2202,Taylor Rehmet,59.067357512953365,40.932642487046635,4147,11,602,260,873,39,327,159,525,1398,62.44635193133047,37.553648068669524,18.13471502590673,-24.892703862660944,43.027418888567674,21.51370944428384
4218,1506,3,19,63,85,0,22,36,58,143,4218,439,TARRANT,439,2204218,8548,3322,913,2409,256,48,2085,2125,2424,806,1618,213,37,1349,1382,Taylor Rehmet,59.44055944055944,40.55944055944056,1499,3,217,86,306,10,134,65,209,515,59.417475728155345,40.58252427184466,18.88111888111888,-18.834951456310684,37.716070337429564,18.85803516871478
4222,1276,3,18,59,80,3,13,18,34,114,4222,439,TARRANT,439,2204222,8549,2420,766,1654,44,99,1479,1560,1760,649,1111,31,57,996,1044,Taylor Rehmet,70.17543859649122,29.82456140350877,1281,5,128,97,230,12,107,69,188,418,55.02392344497608,44.97607655502392,40.35087719298245,-10.047846889952154,50.398724082934606,25.199362041467296
4231,1649,3,31,117,151,0,5,11,16,167,4231,439,TARRANT,439,2204231,8551,4744,255,4489,47,288,4152,4410,3201,216,2985,20,161,2793,2938,Taylor Rehmet,90.41916167664671,9.580838323353294,1592,1,57,42,100,16,155,139,310,410,24.390243902439025,75.60975609756098,80.83832335329342,51.21951219512195,29.618811158171468,14.809405579085734
4232,2599,0,75,119,194,1,33,45,79,273,4232,439,TARRANT,439,2204232,8552,3425,1349,2076,301,522,1223,1692,2383,1044,1339,239,319,750,1043,Taylor Rehmet,71.06227106227107,28.93772893772894,4897,10,552,339,901,13,528,264,805,1706,52.81359906213364,47.18640093786635,42.124542124542124,-5.627198124267288,47.75174024880941,23.875870124404713
4234,3434,7,217,218,442,7,138,150,295,737,4234,439,TARRANT,439,2204234,8554,4583,2984,1599,412,358,740,1062,3363,2275,1088,291,236,486,699,Taylor Rehmet,59.972862957937586,40.027137042062414,3452,20,747,394,1161,30,484,190,704,1865,62.252010723860586,37.74798927613941,19.945725915875173,-24.50402144772118,44.44974736359635,22.22487368179818
4239,136,0,2,3,5,0,2,3,5,10,4239,439,TARRANT,439,2204239,8555,345,159,186,14,23,149,165,257,124,133,10,9,112,119,Tie,50.0,50.0,137,1,22,12,35,0,13,6,19,54,64.81481481481481,35.18518518518518,0.0,-29.629629629629626,29.629629629629626,14.814814814814817
4242,648,2,19,17,38,0,40,26,66,104,4242,439,TARRANT,439,2204242,8556,1017,711,306,30,62,181,241,845,624,221,27,45,119,164,Leigh Wambsganss,36.53846153846153,63.46153846153846,649,7,183,64,254,5,62,16,83,337,75.37091988130564,24.629080118694365,-26.923076923076927,-50.74183976261128,23.81876283953435,11.909381419767168
4243,2804,4,98,155,257,1,53,86,140,397,4243,439,TARRANT,439,2204243,8557,3787,1717,2070,84,229,1672,1873,2954,1490,1464,71,158,1146,1292,Taylor Rehmet,64.73551637279597,35.26448362720403,2220,10,292,262,564,16,222,177,415,979,57.60980592441267,42.39019407558733,29.47103274559194,-15.219611848825338,44.69064459441728,22.34532229720864
4245,198,0,3,6,9,0,0,0,0,9,4245,439,TARRANT,439,2204245A,8558,530,32,498,11,76,416,477,347,25,322,7,47,265,305,Taylor Rehmet,100.0,0.0,212,0,6,4,10,0,12,9,21,31,32.25806451612903,67.74193548387096,100.0,35.48387096774193,64.51612903225808,32.25806451612904
4250,2665,11,101,109,221,2,69,47,118,339,4250,439,TARRANT,439,2204250,8560,4015,1718,2297,423,987,837,1774,3057,1495,1562,297,655,544,1187,Taylor Rehmet,65.19174041297934,34.80825958702065,4301,28,570,303,901,29,534,261,824,1725,52.231884057971016,47.768115942028984,30.383480825958692,-4.463768115942031,34.84724894190072,17.423624470950358
4252,1135,5,60,107,172,2,23,37,62,234,4252,439,TARRANT,439,2204252,8561,1622,911,711,37,56,571,622,1311,797,514,26,49,398,446,Taylor Rehmet,73.50427350427351,26.495726495726498,1170,20,175,133,328,20,172,95,287,615,53.333333333333336,46.666666666666664,47.00854700854701,-6.666666666666671,53.67521367521368,26.83760683760685
4253,964,1,38,34,73,0,7,12,19,92,4253,439,TARRANT,439,2204253,8562,987,675,312,27,74,195,268,935,656,279,26,65,172,236,Taylor Rehmet,79.34782608695652,20.652173913043477,973,4,109,93,206,4,147,89,240,446,46.18834080717489,53.81165919282511,58.69565217391304,7.623318385650222,51.07233378826282,25.536166894131405
4259,1139,3,51,44,98,0,64,69,133,231,4259,439,TARRANT,439,2204259,8564,1416,1165,251,33,30,131,155,1181,1003,178,24,22,77,94,Leigh Wambsganss,42.42424242424242,57.57575757575758,1134,19,347,179,545,14,117,44,175,720,75.69444444444444,24.305555555555554,-15.151515151515156,-51.388888888888886,36.23737373737373,18.11868686868687
4261,3495,3,130,184,317,3,49,64,116,433,4261,439,TARRANT,439,2204261,8565,5927,2543,3384,674,807,1821,2590,4489,2079,2410,523,534,1273,1778,Taylor Rehmet,73.21016166281755,26.78983833718245,3497,7,428,265,700,24,415,214,653,1353,51.736881005173686,48.26311899482631,46.42032332563511,-3.4737620103473787,49.89408533598249,24.947042667991248
4272,626,1,14,21,36,1,35,24,60,96,4272,439,TARRANT,439,2204272,8566,969,683,286,62,46,158,197,826,599,227,51,39,110,147,Leigh Wambsganss,37.5,62.5,679,8,111,73,192,3,78,33,114,306,62.745098039215684,37.254901960784316,-25.0,-25.490196078431367,0.49019607843136725,0.24509803921568363
4276,2579,2,106,119,227,0,61,61,122,349,4276,439,TARRANT,439,2204276,8567,4066,2175,1891,205,466,1148,1584,2908,1673,1235,142,300,733,1013,Taylor Rehmet,65.0429799426934,34.95702005730659,2524,20,389,227,636,10,296,168,474,1110,57.2972972972973,42.7027027027027,30.085959885386814,-14.594594594594597,44.68055447998141,22.340277239990705
4284,287,2,4,5,11,0,13,17,30,41,4284,439,TARRANT,439,2204284,8568,398,307,91,4,20,51,69,299,243,56,4,13,29,40,Leigh Wambsganss,26.82926829268293,73.17073170731707,292,4,82,39,125,2,20,6,28,153,81.69934640522875,18.30065359477124,-46.34146341463415,-63.39869281045751,17.057229395823363,8.528614697911689
4285,1228,0,8,31,39,2,7,7,16,55,4285,439,TARRANT,439,2204285,8569,3260,1213,2047,96,879,1053,1886,2292,992,1300,74,531,661,1176,Taylor Rehmet,70.9090909090909,29.09090909090909,1128,7,48,44,99,4,57,55,116,215,46.04651162790698,53.95348837209303,41.81818181818181,7.906976744186046,33.91120507399577,16.95560253699788
4290,2631,0,56,118,174,0,36,88,124,298,4290,439,TARRANT,439,2204290,8571,5109,2211,2898,215,213,2404,2580,3759,1820,1939,158,120,1590,1697,Taylor Rehmet,58.38926174496645,41.61073825503356,2584,7,393,219,619,11,269,145,425,1044,59.2911877394636,40.7088122605364,16.778523489932887,-18.582375478927204,35.36089896886009,17.68044948443005
4312,137,0,7,12,19,0,5,5,10,29,4312,439,TARRANT,439,2204312,8572,237,85,152,0,12,132,144,190,74,116,0,10,100,110,Taylor Rehmet,65.51724137931035,34.48275862068966,142,1,10,15,26,0,26,9,35,61,42.62295081967213,57.377049180327866,31.03448275862069,14.754098360655739,16.28038439796495,8.140192198982483
4328,1672,2,38,59,99,0,17,41,58,157,4328,439,TARRANT,439,2204328,8573,4316,1540,2776,210,326,2136,2445,3200,1304,1896,165,243,1411,1642,Taylor Rehmet,63.05732484076433,36.94267515923567,1671,6,213,111,330,12,155,82,249,579,56.994818652849744,43.005181347150256,26.11464968152866,-13.989637305699489,40.10428698722815,20.052143493614075
4338,3146,3,114,113,230,0,87,72,159,389,4338,439,TARRANT,439,2204338,8574,4741,2173,2568,406,644,1424,2023,3398,1663,1735,283,435,943,1361,Taylor Rehmet,59.12596401028277,40.87403598971722,2982,17,504,222,743,14,373,171,558,1301,57.10991544965411,42.89008455034589,18.25192802056555,-14.21983089930822,32.47175891987377,16.235879459936882
4340,2665,6,73,80,159,1,89,70,160,319,4340,439,TARRANT,439,2204340,8575,3716,3011,705,41,62,481,530,2962,2465,497,28,35,325,355,Leigh Wambsganss,49.843260188087775,50.15673981191222,2589,44,575,255,874,35,203,73,311,1185,73.75527426160338,26.244725738396625,-0.31347962382444194,-47.51054852320675,47.19706889938231,23.59853444969115
4344,1452,4,97,95,196,5,76,85,166,362,4344,439,TARRANT,439,2204344,8578,1770,1454,316,57,55,178,226,1522,1286,236,49,50,122,166,Taylor Rehmet,54.14364640883977,45.85635359116022,1530,41,389,196,626,41,235,87,363,989,63.29625884732053,36.70374115267948,8.28729281767955,-26.592517694641053,34.8798105123206,17.439905256160294
4350,1527,12,141,173,326,0,30,51,81,407,4350,439,TARRANT,439,2204350,8579,1896,1402,494,77,78,295,371,1607,1227,380,57,57,226,283,Taylor Rehmet,80.0982800982801,19.901719901719904,1556,7,220,141,368,35,362,136,533,901,40.84350721420644,59.15649278579356,60.1965601965602,18.31298557158712,41.88357462497308,20.94178731248654
4362,9,0,0,0,0,0,0,0,0,0,4362,439,TARRANT,439,2204362,8580,17,7,10,3,0,7,7,11,5,6,0,0,6,6,Tie,0,0,8,0,1,0,1,0,0,0,0,1,100.0,0.0,0,-100.0,100.0,0.0
4369,4369,15,182,174,371,14,129,149,292,663,4369,439,TARRANT,439,2204369,8581,5684,3642,2042,300,414,1226,1594,4209,2833,1376,210,298,775,1047,Taylor Rehmet,55.957767722473605,44.042232277526395,3876,38,810,453,1301,49,466,197,712,2013,64.62990561351218,35.37009438648783,11.91553544494721,-29.25981122702435,41.17534667197156,20.587673335985777
4370,0,0,0,0,0,0,0,0,0,0,4370,439,TARRANT,439,2204370,8582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tie,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,
4371,2957,1,81,60,142,6,154,219,379,521,4371,439,TARRANT,439,2204371,8583,3321,2624,697,122,85,362,438,2582,2111,471,90,43,238,277,Leigh Wambsganss,27.2552783109405,72.7447216890595,2800,62,989,359,1410,16,199,52,267,1677,84.07871198568873,15.92128801431127,-45.489443378119006,-68.15742397137745,22.66798059325845,11.333990296629231
4373,250,0,9,2,11,0,7,8,15,26,4373,439,TARRANT,439,2204373,8584,411,294,117,9,1,83,84,336,257,79,8,0,51,51,Leigh Wambsganss,42.30769230769231,57.692307692307686,255,4,59,16,79,2,23,8,33,112,70.53571428571429,29.464285714285715,-15.38461538461538,-41.07142857142858,25.686813186813197,12.843406593406591
4374,2334,12,130,83,225,0,51,65,116,341,4374,439,TARRANT,439,2204374,8585,3524,1854,1670,353,357,925,1248,2667,1482,1185,280,212,641,840,Taylor Rehmet,65.98240469208211,34.01759530791789,2386,11,405,168,584,34,314,115,463,1047,55.778414517669525,44.22158548233047,31.964809384164226,-11.556829035339057,43.52163841950328,21.760819209751645
4375,3575,3,120,146,269,5,124,187,316,585,4375,439,TARRANT,439,2204375,8586,4418,2999,1419,205,369,735,1080,3388,2412,976,143,252,491,739,Leigh Wambsganss,45.98290598290598,54.01709401709402,3201,34,778,343,1155,35,313,132,480,1635,70.64220183486239,29.357798165137616,-8.034188034188034,-41.284403669724774,33.25021563553674,16.625107817768367
4395,821,0,21,13,34,0,34,32,66,100,4395,439,TARRANT,439,2204395,8587,1240,997,243,18,27,147,170,977,806,171,14,19,104,119,Leigh Wambsganss,34.0,66.0,731,7,186,82,275,1,40,13,54,329,83.58662613981764,16.41337386018237,-32.0,-67.17325227963526,35.173252279635264,17.58662613981763
4397,427,2,17,27,46,0,14,7,21,67,4397,439,TARRANT,439,2204397,8588,833,340,493,8,23,445,463,647,316,331,8,18,284,301,Taylor Rehmet,68.65671641791045,31.343283582089555,437,2,60,36,98,3,51,31,85,183,53.551912568306015,46.44808743169399,37.31343283582089,-7.1038251366120235,44.417257972432914,22.208628986216453
4399,154,0,9,9,18,0,6,12,18,36,4399,439,TARRANT,439,2204399,8589,343,248,95,16,21,51,72,290,216,74,11,15,44,59,Tie,50.0,50.0,162,2,61,20,83,0,15,4,19,102,81.37254901960785,18.627450980392158,0.0,-62.74509803921569,62.74509803921569,31.372549019607842
4400,380,0,4,18,22,0,6,8,14,36,4400,439,TARRANT,439,2204400,8590,873,376,497,8,25,453,473,671,333,338,4,16,306,319,Taylor Rehmet,61.111111111111114,38.88888888888889,382,0,45,26,71,2,34,28,64,135,52.59259259259259,47.40740740740741,22.22222222222222,-5.185185185185176,27.407407407407398,13.703703703703702
4410,3709,8,114,149,271,0,91,93,184,455,4410,439,TARRANT,439,2204410,8591,5506,2180,3326,776,1080,1387,2424,4363,1879,2484,623,790,980,1752,Taylor Rehmet,59.56043956043956,40.43956043956044,3344,18,422,275,715,30,415,208,653,1368,52.26608187134503,47.73391812865497,19.120879120879124,-4.532163742690059,23.653042863569183,11.826521431784592
4429,4074,0,113,147,260,3,68,81,152,412,4429,439,TARRANT,439,2204429,8592,4290,2171,2119,245,763,1085,1785,2837,1524,1313,167,480,629,1088,Taylor Rehmet,63.10679611650486,36.89320388349515,3195,18,480,253,751,6,400,163,569,1320,56.8939393939394,43.1060606060606,26.213592233009713,-13.787878787878796,40.00147102088851,20.000735510444258
4452,4253,0,174,211,385,2,76,109,187,572,4452,439,TARRANT,439,2204452,8594,6659,2298,4361,1832,925,1564,2422,4553,1689,2864,1252,518,1044,1535,Taylor Rehmet,67.3076923076923,32.69230769230769,3831,17,503,260,780,9,485,255,749,1529,51.01373446697187,48.986265533028124,34.61538461538461,-2.0274689339437444,36.64285354932836,18.321426774664182
4454,4147,4,116,121,241,0,102,107,209,450,4454,439,TARRANT,439,2204454,8595,4941,2657,2284,160,472,1587,2011,3593,2085,1508,105,301,1047,1319,Taylor Rehmet,53.55555555555556,46.44444444444444,3254,22,544,231,797,20,309,113,442,1239,64.32606941081518,35.67393058918483,7.111111111111114,-28.652138821630352,35.763249932741466,17.88162496637073
4456,1101,4,79,81,164,4,41,45,90,254,4456,439,TARRANT,439,2204456,8596,1467,1139,328,41,84,165,247,1178,938,240,29,54,120,173,Taylor Rehmet,64.56692913385827,35.43307086614173,1143,14,267,183,464,21,166,64,251,715,64.8951048951049,35.10489510489511,29.133858267716533,-29.790209790209786,58.92406805792632,29.46203402896316
4458,14,0,0,1,1,0,0,0,0,1,4458,439,TARRANT,439,2204458,8597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Taylor Rehmet,100.0,0.0,19,0,2,3,5,0,1,1,2,7,71.42857142857143,28.57142857142857,100.0,-42.85714285714286,142.85714285714286,71.42857142857143
4475,46,0,14,3,17,0,0,1,1,18,4475,439,TARRANT,439,2204475,8598,79,50,29,4,6,21,25,57,42,15,4,1,10,11,Taylor Rehmet,94.44444444444444,5.555555555555555,47,2,3,4,9,1,20,5,26,35,25.71428571428571,74.28571428571429,88.88888888888889,48.571428571428584,40.3174603174603,20.15873015873015
4478,0,0,0,0,0,0,0,0,0,0,4478,439,TARRANT,439,2204478,8599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tie,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,
4480,1255,0,57,51,108,2,54,57,113,221,4480,439,TARRANT,439,2204480,8600,1366,1087,279,59,44,162,205,961,766,195,48,31,100,131,Leigh Wambsganss,48.86877828054298,51.13122171945701,1084,6,351,135,492,12,155,30,197,689,71.40783744557329,28.592162554426704,-2.262443438914026,-42.815674891146585,40.55323145223256,20.27661572611628
4483,54,0,2,2,4,0,0,0,0,4,4483,439,TARRANT,439,2204483,8601,138,23,115,4,2,110,111,110,20,90,3,1,85,86,Taylor Rehmet,100.0,0.0,53,0,5,2,7,0,2,7,9,16,43.75,56.25,100.0,12.5,87.5,43.75
4485,502,0,4,19,23,0,3,9,12,35,4485,439,TARRANT,439,2204485,8602,1686,276,1410,57,23,1304,1324,1125,240,885,37,15,809,824,Taylor Rehmet,65.71428571428571,34.285714285714285,502,3,48,23,74,1,28,33,62,136,54.41176470588235,45.588235294117645,31.428571428571423,-8.823529411764703,40.25210084033613,20.126050420168063
4487,0,0,0,0,0,0,0,0,0,0,4487,439,TARRANT,439,2204487,8603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tie,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,
4492,1247,2,39,66,107,0,16,14,30,137,4492,439,TARRANT,439,2204492,8604,2421,1593,828,111,328,369,673,2271,1540,731,98,287,328,593,Taylor Rehmet,78.1021897810219,21.897810218978105,1150,3,106,93,202,10,175,81,266,468,43.162393162393165,56.837606837606835,56.2043795620438,13.67521367521367,42.52916588683013,21.26458294341507
4493,2422,6,111,132,249,9,13,32,54,303,4493,439,TARRANT,439,2204493,8605,2976,2080,896,228,167,429,585,2813,2009,804,206,141,385,520,Taylor Rehmet,82.17821782178217,17.82178217821782,2404,61,297,192,550,20,358,168,546,1096,50.18248175182482,49.81751824817518,64.35643564356435,-0.3649635036496335,64.72139914721399,32.360699573606986
4494,204,0,6,6,12,0,0,3,3,15,4494,439,TARRANT,439,2204494,8606,238,115,123,3,69,49,115,219,115,104,3,65,33,98,Taylor Rehmet,80.0,20.0,77,0,11,6,17,0,14,7,21,38,44.73684210526316,55.26315789473685,60.0,10.526315789473692,49.47368421052631,24.73684210526315
4496,663,2,17,20,39,4,3,3,10,49,4496,439,TARRANT,439,2204496,8608,1448,459,989,85,434,442,864,1173,431,742,80,297,340,629,Taylor Rehmet,79.59183673469387,20.408163265306122,732,9,37,27,73,17,102,49,168,241,30.29045643153527,69.70954356846472,59.18367346938775,39.419087136929456,19.764586332458293,9.882293166229147
4499,1577,4,53,50,107,0,17,35,52,159,4499,439,TARRANT,439,2204499,8611,2998,969,2029,264,382,1351,1691,2164,758,1406,192,266,907,1158,Taylor Rehmet,67.29559748427673,32.70440251572327,4740,45,504,305,854,38,535,247,820,1674,51.01553166069295,48.98446833930705,34.59119496855346,-2.0310633213859006,36.62225828993936,18.311129144969676
4503,1108,0,35,72,107,0,10,12,22,129,4503,439,TARRANT,439,2204503,8612,2626,478,2148,54,70,1996,2060,1895,407,1488,43,58,1364,1419,Taylor Rehmet,82.94573643410853,17.05426356589147,1054,2,73,67,142,5,120,107,232,374,37.967914438502675,62.03208556149733,65.89147286821705,24.064171122994658,41.82730174522239,20.913650872611193
4508,4378,9,200,171,380,8,122,90,220,600,4508,439,TARRANT,439,2204508,8613,7370,3305,4065,900,1130,1876,2929,5523,2728,2795,636,739,1257,1963,Taylor Rehmet,63.33333333333333,36.666666666666664,4402,30,634,333,997,32,552,236,820,1817,54.870665932856355,45.129334067143645,26.666666666666664,-9.74133186571271,36.407998532379374,18.203999266189683
4512,0,0,0,0,0,0,0,0,0,0,4512,439,TARRANT,439,2204512,8614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tie,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,
4528,3940,8,199,181,388,2,125,93,220,608,4528,439,TARRANT,439,2204528,8615,6015,3202,2813,761,556,1335,1854,4440,2512,1928,576,371,850,1198,Taylor Rehmet,63.81578947368421,36.18421052631579,3991,13,652,352,1017,22,522,210,754,1771,57.42518351214003,42.57481648785997,27.631578947368425,-14.850367024280061,42.481945971648486,21.240972985824243
4531,3110,4,138,124,266,3,113,112,228,494,4531,439,TARRANT,439,2204531,8616,4676,2748,1928,117,254,1401,1645,3551,2227,1324,78,165,955,1114,Taylor Rehmet,53.84615384615385,46.15384615384615,3104,36,705,189,930,34,368,105,507,1437,64.71816283924844,35.281837160751564,7.692307692307693,-29.43632567849687,37.128633370804565,18.564316685402282
4532,1279,2,35,32,69,0,78,82,160,229,4532,439,TARRANT,439,2204532,8617,1578,1325,253,36,37,139,167,1321,1139,182,22,22,99,116,Leigh Wambsganss,30.131004366812224,69.86899563318777,1281,15,390,163,568,14,104,46,164,732,77.59562841530054,22.404371584699454,-39.737991266375545,-55.191256830601084,15.45326556422554,7.72663278211277
4533,1638,2,70,54,126,0,34,60,94,220,4533,439,TARRANT,439,2204533,8618,3497,1189,2308,268,208,1781,1968,2486,986,1500,203,123,1130,1243,Taylor Rehmet,57.27272727272727,42.72727272727273,1581,6,261,146,413,5,193,85,283,696,59.33908045977011,40.660919540229884,14.545454545454547,-18.678160919540225,33.22361546499477,16.61180773249739
4534,3741,5,104,128,237,2,85,91,178,415,4534,439,TARRANT,439,2204534,8619,5815,3414,2401,193,630,1462,2034,4371,2699,1672,152,432,997,1396,Taylor Rehmet,57.10843373493976,42.89156626506024,4762,25,753,430,1208,28,547,258,833,2041,59.186673199412056,40.813326800587944,14.216867469879517,-18.37334639882411,32.59021386870363,16.295106934351814
4540,3366,5,125,156,286,9,78,82,169,455,4540,439,TARRANT,439,2204540,8620,5972,2658,3314,748,896,1648,2479,4456,2140,2316,560,589,1105,1667,Taylor Rehmet,62.857142857142854,37.142857142857146,3415,15,531,268,814,19,387,186,592,1406,57.89473684210527,42.10526315789473,25.714285714285708,-15.789473684210535,41.50375939849624,20.75187969924812
4551,2767,11,74,116,201,5,57,65,127,328,4551,439,TARRANT,439,2204551,8621,4276,2329,1947,187,469,1225,1654,3103,1823,1280,129,298,786,1067,Taylor Rehmet,61.28048780487805,38.71951219512195,4302,40,663,359,1062,30,487,201,718,1780,59.662921348314605,40.337078651685395,22.5609756097561,-19.32584269662921,41.88681830638531,20.943409153192654
4563,0,0,0,0,0,0,0,0,0,0,4563,439,TARRANT,439,2204563,8622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tie,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,
4565,39,0,0,0,0,0,1,1,2,2,4565,439,TARRANT,439,2204565,8623,96,32,64,0,0,60,60,75,26,49,0,0,45,45,Leigh Wambsganss,0.0,100.0,35,0,4,2,6,0,1,1,2,8,75.0,25.0,-100.0,-50.0,-50.0,-25.0
4568,69,0,3,3,6,2,1,2,5,11,4568,439,TARRANT,439,2204568,8624,102,65,37,1,3,27,29,85,56,29,0,2,19,21,Taylor Rehmet,54.54545454545454,45.45454545454545,70,4,11,6,21,1,5,0,6,27,77.77777777777779,22.22222222222222,9.090909090909086,-55.555555555555564,64.64646464646465,32.32323232323232
4572,46,0,2,7,9,0,1,1,2,11,4572,439,TARRANT,439,2204572,8625,63,2,61,1,26,34,59,41,2,39,0,15,24,39,Taylor Rehmet,81.81818181818183,18.181818181818183,43,0,5,1,6,0,8,5,13,19,31.57894736842105,68.42105263157895,63.63636363636364,36.84210526315789,26.79425837320575,13.397129186602882
4573,0,0,0,0,0,0,0,0,0,0,4573,439,TARRANT,439,2204573,8626,19,3,16,0,11,3,14,16,3,13,0,8,3,11,Tie,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,
4588,4448,6,205,262,473,9,111,166,286,759,4588,439,TARRANT,439,2204588,8628,6437,3569,2868,821,703,1227,1893,4648,2654,1994,617,466,826,1268,Taylor Rehmet,62.31884057971014,37.68115942028986,4416,28,800,464,1292,30,605,261,896,2188,59.04936014625228,40.95063985374772,24.637681159420282,-18.098720292504566,42.73640145192485,21.368200725962424
4591,4039,3,127,190,320,2,85,91,178,498,4591,439,TARRANT,439,2204591,8629,5231,2508,2723,492,775,1404,2096,3600,1793,1807,335,516,896,1375,Taylor Rehmet,64.2570281124498,35.7429718875502,3633,12,491,281,784,23,434,286,743,1527,51.34250163719712,48.65749836280288,28.514056224899605,-2.6850032743942336,31.19905949929384,15.59952974964692
4592,0,0,0,0,0,0,0,0,0,0,4592,439,TARRANT,439,2204592,8630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tie,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,
4593,930,0,5,37,42,1,2,2,5,47,4593,439,TARRANT,439,2204593,8631,1769,394,1375,29,205,1130,1327,1244,336,908,22,154,723,870,Taylor Rehmet,89.36170212765957,10.638297872340425,818,6,41,42,89,2,57,39,98,187,47.593582887700535,52.406417112299465,78.72340425531914,4.81283422459893,73.91057003072021,36.955285015360104
